年月,店舗名,店舗表示順,レート区分,台数,店舗全体台数,台数シェア,売上合計_千円,店舗全体売上_千円,売上シェア,補粗利合計,店舗全体補粗利,補粗利シェア,売上差_pt,補粗利差_pt,平均差_pt,判定,優先度
2025-12,飯塚店,51,5円未満S,0,1255,0.0,0,564261,0.0,0,107581148,0.0,0.0,0.0,0.0,適正,低
2025-12,中間店,52,4円超P,244,845,28.9,117882,425607,27.7,23084830,73741636,31.3,-1.2,2.4,0.6,適正,低
2025-12,中間店,52,1円P,206,845,24.4,44434,425607,10.4,10791496,73741636,14.6,-13.9,-9.7,-11.8,過剰,高
2025-12,中間店,52,1円未満P,0,845,0.0,0,425607,0.0,0,73741636,0.0,0.0,0.0,0.0,適正,低
2025-12,中間店,52,20円超S,335,845,39.6,242474,425607,57.0,35888594,73741636,48.7,17.3,9.0,13.2,不足,高
2025-12,中間店,52,5円S,60,845,7.1,20817,425607,4.9,3976716,73741636,5.4,-2.2,-1.7,-2.0,適正,低
2025-12,中間店,52,5円未満S,0,845,0.0,0,425607,0.0,0,73741636,0.0,0.0,0.0,0.0,適正,低
2025-12,門司店,53,4円超P,159,635,25.0,65807,223368,29.5,19370452,51854035,37.4,4.4,12.3,8.4,不足,高
2025-12,門司店,53,1円P,204,635,32.1,35238,223368,15.8,6838163,51854035,13.2,-16.4,-18.9,-17.6,過剰,高
2025-12,門司店,53,1円未満P,0,635,0.0,0,223368,0.0,0,51854035,0.0,0.0,0.0,0.0,適正,低
2025-12,門司店,53,20円超S,221,635,34.8,110146,223368,49.3,22909856,51854035,44.2,14.5,9.4,11.9,不足,高
2025-12,門司店,53,5円S,51,635,8.0,12178,223368,5.5,2735564,51854035,5.3,-2.6,-2.8,-2.7,適正,低
2025-12,門司店,53,5円未満S,0,635,0.0,0,223368,0.0,0,51854035,0.0,0.0,0.0,0.0,適正,低
2025-12,松浦店,54,4円超P,159,717,22.2,39229,171161,22.9,11630213,45979670,25.3,0.7,3.1,1.9,要確認,中
2025-12,松浦店,54,1円P,199,717,27.8,22022,171161,12.9,7383808,45979670,16.1,-14.9,-11.7,-13.3,過剰,高
2025-12,松浦店,54,1円未満P,40,717,5.6,2716,171161,1.6,951249,45979670,2.1,-4.0,-3.5,-3.8,過剰,中
2025-12,松浦店,54,20円超S,238,717,33.2,93317,171161,54.5,22411588,45979670,48.7,21.3,15.5,18.4,不足,高
2025-12,松浦店,54,5円S,80,717,11.2,13878,171161,8.1,3602812,45979670,7.8,-3.0,-3.3,-3.2,過剰,中
2025-12,松浦店,54,5円未満S,0,717,0.0,0,171161,0.0,0,45979670,0.0,0.0,0.0,0.0,適正,低
2025-12,佐々インター店,55,4円超P,319,1019,31.3,282022,797145,35.4,79300230,168993306,46.9,4.1,15.6,9.8,不足,高
2025-12,佐々インター店,55,1円P,198,1019,19.4,63831,797145,8.0,10349693,168993306,6.1,-11.4,-13.3,-12.4,過剰,高
2025-12,佐々インター店,55,1円未満P,0,1019,0.0,0,797145,0.0,0,168993306,0.0,0.0,0.0,0.0,適正,低
2025-12,佐々インター店,55,20円超S,463,1019,45.4,438459,797145,55.0,76104639,168993306,45.0,9.6,-0.4,4.6,要確認,高
2025-12,佐々インター店,55,5円S,40,1019,3.9,12834,797145,1.6,3238744,168993306,1.9,-2.3,-2.0,-2.2,適正,低
2025-12,佐々インター店,55,5円未満S,0,1019,0.0,0,797145,0.0,0,168993306,0.0,0.0,0.0,0.0,適正,低
2025-12,大野店,56,4円超P,119,603,19.7,57746,247858,23.3,16346968,58905312,27.8,3.6,8.0,5.8,不足,高
2025-12,大野店,56,1円P,196,603,32.5,36729,247858,14.8,9894010,58905312,16.8,-17.7,-15.7,-16.7,過剰,高
2025-12,大野店,56,1円未満P,0,603,0.0,0,247858,0.0,0,58905312,0.0,0.0,0.0,0.0,適正,低
2025-12,大野店,56,20円超S,216,603,35.8,133014,247858,53.7,28751061,58905312,48.8,17.8,13.0,15.4,不足,高
2025-12,大野店,56,5円S,72,603,11.9,20369,247858,8.2,3913273,58905312,6.6,-3.7,-5.3,-4.5,過剰,中
2025-12,大野店,56,5円未満S,0,603,0.0,0,247858,0.0,0,58905312,0.0,0.0,0.0,0.0,適正,低
2025-12,佐世保南店,57,4円超P,252,818,30.8,230445,598384,38.5,63755922,144150957,44.2,7.7,13.4,10.6,不足,高
2025-12,佐世保南店,57,1円P,180,818,22.0,53606,598384,9.0,15240618,144150957,10.6,-13.0,-11.4,-12.2,過剰,高
2025-12,佐世保南店,57,1円未満P,0,818,0.0,0,598384,0.0,0,144150957,0.0,0.0,0.0,0.0,適正,低
2025-12,佐世保南店,57,20円超S,351,818,42.9,301733,598384,50.4,62691631,144150957,43.5,7.5,0.6,4.0,要確認,高
2025-12,佐世保南店,57,5円S,36,818,4.4,12601,598384,2.1,2462786,144150957,1.7,-2.3,-2.7,-2.5,適正,低
2025-12,佐世保南店,57,5円未満S,0,818,0.0,0,598384,0.0,0,144150957,0.0,0.0,0.0,0.0,適正,低
2025-12,大村店,58,4円超P,200,736,27.2,179456,487849,36.8,36080128,87799748,41.1,9.6,13.9,11.8,不足,高
2025-12,大村店,58,1円P,206,736,28.0,45997,487849,9.4,9878781,87799748,11.3,-18.6,-16.7,-17.6,過剰,高
2025-12,大村店,58,1円未満P,0,736,0.0,0,487849,0.0,0,87799748,0.0,0.0,0.0,0.0,適正,低
2025-12,大村店,58,20円超S,274,736,37.2,248808,487849,51.0,39816267,87799748,45.3,13.8,8.1,10.9,不足,高
2025-12,大村店,58,5円S,57,736,7.7,13588,487849,2.8,2024572,87799748,2.3,-5.0,-5.4,-5.2,過剰,中
2025-12,大村店,58,5円未満S,0,736,0.0,0,487849,0.0,0,87799748,0.0,0.0,0.0,0.0,適正,低
2025-12,諫早店,59,4円超P,318,1186,26.8,228320,627185,36.4,62031655,138951770,44.6,9.6,17.8,13.7,不足,高
2025-12,諫早店,59,1円P,319,1186,26.9,74555,627185,11.9,18560491,138951770,13.4,-15.0,-13.5,-14.3,過剰,高
2025-12,諫早店,59,1円未満P,0,1186,0.0,0,627185,0.0,0,138951770,0.0,0.0,0.0,0.0,適正,低
2025-12,諫早店,59,20円超S,470,1186,39.6,299917,627185,47.8,54127443,138951770,39.0,8.2,-0.7,3.8,要確認,高
2025-12,諫早店,59,5円S,80,1186,6.7,24394,627185,3.9,4232181,138951770,3.0,-2.9,-3.7,-3.3,要確認,中
2025-12,諫早店,59,5円未満S,0,1186,0.0,0,627185,0.0,0,138951770,0.0,0.0,0.0,0.0,適正,低
2025-12,長与店,60,4円超P,252,844,29.9,154331,531891,29.0,40078366,117995120,34.0,-0.8,4.1,1.6,要確認,中
2025-12,長与店,60,1円P,215,844,25.5,62910,531891,11.8,17800857,117995120,15.1,-13.6,-10.4,-12.0,過剰,高
2025-12,長与店,60,1円未満P,0,844,0.0,0,531891,0.0,0,117995120,0.0,0.0,0.0,0.0,適正,低
2025-12,長与店,60,20円超S,345,844,40.9,300212,531891,56.4,56597067,117995120,48.0,15.6,7.1,11.3,不足,高
2025-12,長与店,60,5円S,32,844,3.8,14439,531891,2.7,3518830,117995120,3.0,-1.1,-0.8,-0.9,適正,低
2025-12,長与店,60,5円未満S,0,844,0.0,0,531891,0.0,0,117995120,0.0,0.0,0.0,0.0,適正,低
2025-12,女神店,61,4円超P,400,1277,31.3,251916,742437,33.9,60687174,170939906,35.5,2.6,4.2,3.4,要確認,中
2025-12,女神店,61,1円P,319,1277,25.0,88017,742437,11.9,25918639,170939906,15.2,-13.1,-9.8,-11.5,過剰,高
2025-12,女神店,61,1円未満P,0,1277,0.0,0,742437,0.0,0,170939906,0.0,0.0,0.0,0.0,適正,低
2025-12,女神店,61,20円超S,478,1277,37.4,377066,742437,50.8,78613484,170939906,46.0,13.4,8.6,11.0,不足,高
2025-12,女神店,61,5円S,80,1277,6.3,25439,742437,3.4,5720609,170939906,3.3,-2.8,-2.9,-2.9,適正,低
2025-12,女神店,61,5円未満S,0,1277,0.0,0,742437,0.0,0,170939906,0.0,0.0,0.0,0.0,適正,低
2025-12,大分本店,62,4円超P,264,995,26.5,89907,374544,24.0,23256601,68084502,34.2,-2.5,7.6,2.5,要確認,高
2025-12,大分本店,62,1円P,261,995,26.2,61498,374544,16.4,13872685,68084502,20.4,-9.8,-5.9,-7.8,過剰,高
2025-12,大分本店,62,1円未満P,0,995,0.0,0,374544,0.0,0,68084502,0.0,0.0,0.0,0.0,適正,低
2025-12,大分本店,62,20円超S,346,995,34.8,188154,374544,50.2,23550052,68084502,34.6,15.5,-0.2,7.6,要確認,高
2025-12,大分本店,62,5円S,86,995,8.6,27646,374544,7.4,5853362,68084502,8.6,-1.3,-0.0,-0.7,適正,低
2025-12,大分本店,62,5円未満S,39,995,3.9,7338,374544,2.0,1551802,68084502,2.3,-2.0,-1.6,-1.8,適正,低
2025-12,南大分店,63,4円超P,333,994,33.5,200618,539649,37.2,41095189,96362765,42.6,3.7,9.1,6.4,不足,高
2025-12,南大分店,63,1円P,262,994,26.4,58360,539649,10.8,12083144,96362765,12.5,-15.5,-13.8,-14.7,過剰,高
2025-12,南大分店,63,1円未満P,0,994,0.0,0,539649,0.0,0,96362765,0.0,0.0,0.0,0.0,適正,低
2025-12,南大分店,63,20円超S,364,994,36.6,269674,539649,50.0,40995863,96362765,42.5,13.4,5.9,9.6,不足,高
2025-12,南大分店,63,5円S,35,994,3.5,10998,539649,2.0,2188569,96362765,2.3,-1.5,-1.2,-1.4,適正,低
2025-12,南大分店,63,5円未満S,0,994,0.0,0,539649,0.0,0,96362765,0.0,0.0,0.0,0.0,適正,低
2025-12,日向店,64,4円超P,314,995,31.6,194126,516572,37.6,40666344,93205422,43.6,6.0,12.1,9.0,不足,高
2025-12,日向店,64,1円P,271,995,27.2,63329,516572,12.3,13484078,93205422,14.5,-15.0,-12.8,-13.9,過剰,高
2025-12,日向店,64,1円未満P,0,995,0.0,0,516572,0.0,0,93205422,0.0,0.0,0.0,0.0,適正,低
2025-12,日向店,64,20円超S,345,995,34.7,243360,516572,47.1,35584392,93205422,38.2,12.4,3.5,8.0,不足,高
2025-12,日向店,64,5円S,64,995,6.4,15757,516572,3.1,3470608,93205422,3.7,-3.4,-2.7,-3.0,要確認,中
2025-12,日向店,64,5円未満S,0,995,0.0,0,516572,0.0,0,93205422,0.0,0.0,0.0,0.0,適正,低
2025-12,都城店,65,4円超P,249,1034,24.1,109876,399832,27.5,27196246,77264255,35.2,3.4,11.1,7.3,不足,高
2025-12,都城店,65,1円P,275,1034,26.6,51176,399832,12.8,10667424,77264255,13.8,-13.8,-12.8,-13.3,過剰,高
2025-12,都城店,65,1円未満P,0,1034,0.0,0,399832,0.0,0,77264255,0.0,0.0,0.0,0.0,適正,低
2025-12,都城店,65,20円超S,436,1034,42.2,214092,399832,53.5,34558320,77264255,44.7,11.4,2.6,7.0,要確認,高
2025-12,都城店,65,5円S,74,1034,7.2,24689,399832,6.2,4842265,77264255,6.3,-1.0,-0.9,-0.9,適正,低
2025-12,都城店,65,5円未満S,0,1034,0.0,0,399832,0.0,0,77264255,0.0,0.0,0.0,0.0,適正,低
2025-12,大淀店,66,4円超P,394,1329,29.6,286780,756091,37.9,55323242,104873935,52.8,8.3,23.1,15.7,不足,高
2025-12,大淀店,66,1円P,310,1329,23.3,81228,756091,10.7,16829205,104873935,16.0,-12.6,-7.3,-9.9,過剰,高
2025-12,大淀店,66,1円未満P,0,1329,0.0,0,756091,0.0,0,104873935,0.0,0.0,0.0,0.0,適正,低
2025-12,大淀店,66,20円超S,547,1329,41.2,361052,756091,47.8,27737017,104873935,26.4,6.6,-14.7,-4.1,要確認,高
2025-12,大淀店,66,5円S,78,1329,5.9,27031,756091,3.6,4984471,104873935,4.8,-2.3,-1.1,-1.7,適正,低
2025-12,大淀店,66,5円未満S,0,1329,0.0,0,756091,0.0,0,104873935,0.0,0.0,0.0,0.0,適正,低
2025-12,延岡店,67,4円超P,349,998,35.0,280501,588852,47.6,64387749,115031727,56.0,12.7,21.0,16.8,不足,高
2025-12,延岡店,67,1円P,214,998,21.4,49828,588852,8.5,9649797,115031727,8.4,-13.0,-13.1,-13.0,過剰,高
2025-12,延岡店,67,1円未満P,0,998,0.0,0,588852,0.0,0,115031727,0.0,0.0,0.0,0.0,適正,低
2025-12,延岡店,67,20円超S,393,998,39.4,243740,588852,41.4,38166616,115031727,33.2,2.0,-6.2,-2.1,要確認,高
2025-12,延岡店,67,5円S,42,998,4.2,14783,588852,2.5,2827565,115031727,2.5,-1.7,-1.8,-1.7,適正,低
2025-12,延岡店,67,5円未満S,0,998,0.0,0,588852,0.0,0,115031727,0.0,0.0,0.0,0.0,適正,低
2025-12,松橋インター店,68,4円超P,256,829,30.9,138143,448527,30.8,34863600,75754559,46.0,-0.1,15.1,7.5,要確認,高
2025-12,松橋インター店,68,1円P,171,829,20.6,31395,448527,7.0,5655700,75754559,7.5,-13.6,-13.2,-13.4,過剰,高
2025-12,松橋インター店,68,1円未満P,0,829,0.0,0,448527,0.0,0,75754559,0.0,0.0,0.0,0.0,適正,低
2025-12,松橋インター店,68,20円超S,338,829,40.8,258010,448527,57.5,32620871,75754559,43.1,16.8,2.3,9.5,要確認,高
2025-12,松橋インター店,68,5円S,64,829,7.7,20979,448527,4.7,2614388,75754559,3.5,-3.0,-4.3,-3.7,過剰,中
2025-12,松橋インター店,68,5円未満S,0,829,0.0,0,448527,0.0,0,75754559,0.0,0.0,0.0,0.0,適正,低
2025-12,八代店,69,4円超P,281,995,28.2,209153,653617,32.0,41658500,95805153,43.5,3.8,15.2,9.5,不足,高
2025-12,八代店,69,1円P,238,995,23.9,60004,653617,9.2,12388200,95805153,12.9,-14.7,-11.0,-12.9,過剰,高
2025-12,八代店,69,1円未満P,0,995,0.0,0,653617,0.0,0,95805153,0.0,0.0,0.0,0.0,適正,低
2025-12,八代店,69,20円超S,437,995,43.9,369186,653617,56.5,39303632,95805153,41.0,12.6,-2.9,4.8,要確認,高
2025-12,八代店,69,5円S,41,995,4.1,15274,653617,2.3,2454821,95805153,2.6,-1.8,-1.6,-1.7,適正,低
2025-12,八代店,69,5円未満S,0,995,0.0,0,653617,0.0,0,95805153,0.0,0.0,0.0,0.0,適正,低
2026-01,沼田店,2,4円超P,217,768,28.3,160752,519154,31.0,35549416,102882184,34.6,2.7,6.3,4.5,要確認,高
2026-01,沼田店,2,1円P,283,768,36.8,80687,519154,15.5,21391885,102882184,20.8,-21.3,-16.1,-18.7,過剰,高
2026-01,沼田店,2,1円未満P,0,768,0.0,0,519154,0.0,0,102882184,0.0,0.0,0.0,0.0,適正,低
2026-01,沼田店,2,20円超S,227,768,29.6,260750,519154,50.2,42550608,102882184,41.4,20.7,11.8,16.2,不足,高
2026-01,沼田店,2,5円S,41,768,5.3,16966,519154,3.3,3390275,102882184,3.3,-2.1,-2.0,-2.1,適正,低
2026-01,沼田店,2,5円未満S,0,768,0.0,0,519154,0.0,0,102882184,0.0,0.0,0.0,0.0,適正,低
2026-01,渋川インター店,3,4円超P,250,710,35.2,163775,514139,31.9,37414968,84616856,44.2,-3.4,9.0,2.8,要確認,高
2026-01,渋川インター店,3,1円P,124,710,17.5,40244,514139,7.8,8822283,84616856,10.4,-9.6,-7.0,-8.3,過剰,高
2026-01,渋川インター店,3,1円未満P,18,710,2.5,2718,514139,0.5,656646,84616856,0.8,-2.0,-1.8,-1.9,適正,低
2026-01,渋川インター店,3,20円超S,283,710,39.9,291966,514139,56.8,35389806,84616856,41.8,16.9,2.0,9.4,要確認,高
2026-01,渋川インター店,3,5円S,35,710,4.9,15437,514139,3.0,2333153,84616856,2.8,-1.9,-2.2,-2.0,適正,低
2026-01,渋川インター店,3,5円未満S,0,710,0.0,0,514139,0.0,0,84616856,0.0,0.0,0.0,0.0,適正,低
2026-01,中之条店,4,4円超P,129,458,28.2,49855,180819,27.6,13532524,35744599,37.9,-0.6,9.7,4.5,要確認,高
2026-01,中之条店,4,1円P,128,458,27.9,26091,180819,14.4,6155301,35744599,17.2,-13.5,-10.7,-12.1,過剰,高
2026-01,中之条店,4,1円未満P,26,458,5.7,1703,180819,0.9,404518,35744599,1.1,-4.7,-4.5,-4.6,過剰,中
2026-01,中之条店,4,20円超S,151,458,33.0,95060,180819,52.6,14042410,35744599,39.3,19.6,6.3,13.0,不足,高
2026-01,中之条店,4,5円S,23,458,5.0,8111,180819,4.5,1609846,35744599,4.5,-0.5,-0.5,-0.5,適正,低
2026-01,中之条店,4,5円未満S,0,458,0.0,0,180819,0.0,0,35744599,0.0,0.0,0.0,0.0,適正,低
2026-01,前橋若宮店,5,4円超P,263,591,44.5,203626,485424,41.9,37889468,81604168,46.4,-2.6,1.9,-0.3,適正,低
2026-01,前橋若宮店,5,1円P,115,591,19.5,46469,485424,9.6,9837947,81604168,12.1,-9.9,-7.4,-8.6,過剰,高
2026-01,前橋若宮店,5,1円未満P,0,591,0.0,0,485424,0.0,0,81604168,0.0,0.0,0.0,0.0,適正,低
2026-01,前橋若宮店,5,20円超S,197,591,33.3,228605,485424,47.1,32800108,81604168,40.2,13.8,6.9,10.3,不足,高
2026-01,前橋若宮店,5,5円S,16,591,2.7,6724,485424,1.4,1076645,81604168,1.3,-1.3,-1.4,-1.4,適正,低
2026-01,前橋若宮店,5,5円未満S,0,591,0.0,0,485424,0.0,0,81604168,0.0,0.0,0.0,0.0,適正,低
2026-01,前橋大利根店,6,4円超P,352,1207,29.2,210516,799992,26.3,46112892,131924764,35.0,-2.8,5.8,1.5,要確認,中
2026-01,前橋大利根店,6,1円P,236,1207,19.6,75519,799992,9.4,15822468,131924764,12.0,-10.1,-7.6,-8.8,過剰,高
2026-01,前橋大利根店,6,1円未満P,51,1207,4.2,7099,799992,0.9,1668119,131924764,1.3,-3.3,-3.0,-3.1,要確認,中
2026-01,前橋大利根店,6,20円超S,493,1207,40.8,471160,799992,58.9,62529910,131924764,47.4,18.1,6.6,12.3,不足,高
2026-01,前橋大利根店,6,5円S,76,1207,6.3,35698,799992,4.5,5791375,131924764,4.4,-1.8,-1.9,-1.9,適正,低
2026-01,前橋大利根店,6,5円未満S,0,1207,0.0,0,799992,0.0,0,131924764,0.0,0.0,0.0,0.0,適正,低
2026-01,ガーデン前橋店,7,4円超P,353,1097,32.2,263477,772712,34.1,55873400,120096429,46.5,1.9,14.3,8.1,要確認,高
2026-01,ガーデン前橋店,7,1円P,256,1097,23.3,63692,772712,8.2,12960308,120096429,10.8,-15.1,-12.5,-13.8,過剰,高
2026-01,ガーデン前橋店,7,1円未満P,0,1097,0.0,0,772712,0.0,0,120096429,0.0,0.0,0.0,0.0,適正,低
2026-01,ガーデン前橋店,7,20円超S,419,1097,38.2,416911,772712,54.0,47836897,120096429,39.8,15.8,1.6,8.7,要確認,高
2026-01,ガーデン前橋店,7,5円S,69,1097,6.3,28633,772712,3.7,3425824,120096429,2.9,-2.6,-3.4,-3.0,要確認,中
2026-01,ガーデン前橋店,7,5円未満S,0,1097,0.0,0,772712,0.0,0,120096429,0.0,0.0,0.0,0.0,適正,低
2026-01,富岡店,8,4円超P,251,705,35.6,169633,464224,36.5,37951016,82140573,46.2,0.9,10.6,5.8,要確認,高
2026-01,富岡店,8,1円P,171,705,24.3,57132,464224,12.3,12144861,82140573,14.8,-11.9,-9.5,-10.7,過剰,高
2026-01,富岡店,8,1円未満P,0,705,0.0,0,464224,0.0,0,82140573,0.0,0.0,0.0,0.0,適正,低
2026-01,富岡店,8,20円超S,247,705,35.0,227055,464224,48.9,30383001,82140573,37.0,13.9,2.0,7.9,要確認,高
2026-01,富岡店,8,5円S,36,705,5.1,10405,464224,2.2,1661695,82140573,2.0,-2.9,-3.1,-3.0,要確認,中
2026-01,富岡店,8,5円未満S,0,705,0.0,0,464224,0.0,0,82140573,0.0,0.0,0.0,0.0,適正,低
2026-01,安中店,9,4円超P,252,786,32.1,148051,468717,31.6,30950876,77717207,39.8,-0.5,7.8,3.6,要確認,高
2026-01,安中店,9,1円P,199,786,25.3,56859,468717,12.1,12275178,77717207,15.8,-13.2,-9.5,-11.4,過剰,高
2026-01,安中店,9,1円未満P,0,786,0.0,0,468717,0.0,0,77717207,0.0,0.0,0.0,0.0,適正,低
2026-01,安中店,9,20円超S,238,786,30.3,232788,468717,49.7,30974892,77717207,39.9,19.4,9.6,14.5,不足,高
2026-01,安中店,9,5円S,97,786,12.3,31020,468717,6.6,3516261,77717207,4.5,-5.7,-7.8,-6.8,過剰,高
2026-01,安中店,9,5円未満S,0,786,0.0,0,468717,0.0,0,77717207,0.0,0.0,0.0,0.0,適正,低
2026-01,高崎本店,10,4円超P,368,993,37.1,457388,1187581,38.5,62379300,152571118,40.9,1.5,3.8,2.6,要確認,中
2026-01,高崎本店,10,1円P,130,993,13.1,62276,1187581,5.2,12866200,152571118,8.4,-7.8,-4.7,-6.3,過剰,高
2026-01,高崎本店,10,1円未満P,0,993,0.0,0,1187581,0.0,0,152571118,0.0,0.0,0.0,0.0,適正,低
2026-01,高崎本店,10,20円超S,460,993,46.3,646603,1187581,54.4,74882321,152571118,49.1,8.1,2.8,5.4,要確認,高
2026-01,高崎本店,10,5円S,35,993,3.5,21315,1187581,1.8,2443297,152571118,1.6,-1.7,-1.9,-1.8,適正,低
2026-01,高崎本店,10,5円未満S,0,993,0.0,0,1187581,0.0,0,152571118,0.0,0.0,0.0,0.0,適正,低
2026-01,倉賀野店,11,4円超P,282,984,28.7,110620,528523,20.9,19314924,75536872,25.6,-7.7,-3.1,-5.4,過剰,高
2026-01,倉賀野店,11,1円P,278,984,28.3,62449,528523,11.8,12362692,75536872,16.4,-16.4,-11.9,-14.2,過剰,高
2026-01,倉賀野店,11,1円未満P,0,984,0.0,0,528523,0.0,0,75536872,0.0,0.0,0.0,0.0,適正,低
2026-01,倉賀野店,11,20円超S,335,984,34.0,322505,528523,61.0,39068391,75536872,51.7,27.0,17.7,22.3,不足,高
2026-01,倉賀野店,11,5円S,54,984,5.5,23378,528523,4.4,3251307,75536872,4.3,-1.1,-1.2,-1.1,適正,低
2026-01,倉賀野店,11,5円未満S,36,984,3.7,9572,528523,1.8,1539558,75536872,2.0,-1.8,-1.6,-1.7,適正,低
2026-01,金古店,12,4円超P,375,997,37.6,276245,750593,36.8,51990228,123123656,42.2,-0.8,4.6,1.9,要確認,中
2026-01,金古店,12,1円P,209,997,21.0,73379,750593,9.8,17676845,123123656,14.4,-11.2,-6.6,-8.9,過剰,高
2026-01,金古店,12,1円未満P,0,997,0.0,0,750593,0.0,0,123123656,0.0,0.0,0.0,0.0,適正,低
2026-01,金古店,12,20円超S,365,997,36.6,379532,750593,50.6,49790564,123123656,40.4,14.0,3.8,8.9,不足,高
2026-01,金古店,12,5円S,48,997,4.8,21437,750593,2.9,3666019,123123656,3.0,-2.0,-1.8,-1.9,適正,低
2026-01,金古店,12,5円未満S,0,997,0.0,0,750593,0.0,0,123123656,0.0,0.0,0.0,0.0,適正,低
2026-01,伊勢崎店,13,4円超P,214,841,25.4,103684,452938,22.9,17898860,46553353,38.4,-2.6,13.0,5.2,要確認,高
2026-01,伊勢崎店,13,1円P,212,841,25.2,43780,452938,9.7,6938870,46553353,14.9,-15.5,-10.3,-12.9,過剰,高
2026-01,伊勢崎店,13,1円未満P,0,841,0.0,0,452938,0.0,0,46553353,0.0,0.0,0.0,0.0,適正,低
2026-01,伊勢崎店,13,20円超S,338,841,40.2,276462,452938,61.0,18097152,46553353,38.9,20.8,-1.3,9.8,要確認,高
2026-01,伊勢崎店,13,5円S,77,841,9.2,29012,452938,6.4,3618471,46553353,7.8,-2.8,-1.4,-2.1,適正,低
2026-01,伊勢崎店,13,5円未満S,0,841,0.0,0,452938,0.0,0,46553353,0.0,0.0,0.0,0.0,適正,低
2026-01,大間々店,14,4円超P,296,988,30.0,194358,671200,29.0,35348008,91115490,38.8,-1.0,8.8,3.9,要確認,高
2026-01,大間々店,14,1円P,240,988,24.3,75511,671200,11.3,14565457,91115490,16.0,-13.0,-8.3,-10.7,過剰,高
2026-01,大間々店,14,1円未満P,0,988,0.0,0,671200,0.0,0,91115490,0.0,0.0,0.0,0.0,適正,低
2026-01,大間々店,14,20円超S,368,988,37.2,366094,671200,54.5,37387108,91115490,41.0,17.3,3.8,10.5,不足,高
2026-01,大間々店,14,5円S,83,988,8.4,35238,671200,5.2,3814917,91115490,4.2,-3.2,-4.2,-3.7,過剰,中
2026-01,大間々店,14,5円未満S,0,988,0.0,0,671200,0.0,0,91115490,0.0,0.0,0.0,0.0,適正,低
2026-01,館林店,15,4円超P,239,880,27.2,165880,547897,30.3,35316448,91800904,38.5,3.1,11.3,7.2,不足,高
2026-01,館林店,15,1円P,194,880,22.0,52273,547897,9.5,12909226,91800904,14.1,-12.5,-8.0,-10.2,過剰,高
2026-01,館林店,15,1円未満P,0,880,0.0,0,547897,0.0,0,91800904,0.0,0.0,0.0,0.0,適正,低
2026-01,館林店,15,20円超S,388,880,44.1,308967,547897,56.4,40354869,91800904,44.0,12.3,-0.1,6.1,要確認,高
2026-01,館林店,15,5円S,59,880,6.7,20777,547897,3.8,3220361,91800904,3.5,-2.9,-3.2,-3.1,要確認,中
2026-01,館林店,15,5円未満S,0,880,0.0,0,547897,0.0,0,91800904,0.0,0.0,0.0,0.0,適正,低
2026-01,太田矢島店,16,4円超P,222,818,27.1,193679,650681,29.8,35664828,99969141,35.7,2.6,8.5,5.6,要確認,高
2026-01,太田矢島店,16,1円P,209,818,25.6,71308,650681,11.0,15692203,99969141,15.7,-14.6,-9.9,-12.2,過剰,高
2026-01,太田矢島店,16,1円未満P,0,818,0.0,0,650681,0.0,0,99969141,0.0,0.0,0.0,0.0,適正,低
2026-01,太田矢島店,16,20円超S,345,818,42.2,366803,650681,56.4,45635241,99969141,45.6,14.2,3.5,8.8,不足,高
2026-01,太田矢島店,16,5円S,42,818,5.1,18892,650681,2.9,2976869,99969141,3.0,-2.2,-2.2,-2.2,適正,低
2026-01,太田矢島店,16,5円未満S,0,818,0.0,0,650681,0.0,0,99969141,0.0,0.0,0.0,0.0,適正,低
2026-01,太田店,17,4円超P,320,1331,24.0,224199,841621,26.6,22680220,63525747,35.7,2.6,11.7,7.1,要確認,高
2026-01,太田店,17,1円P,284,1331,21.3,78647,841621,9.3,14880019,63525747,23.4,-12.0,2.1,-5.0,要確認,高
2026-01,太田店,17,1円未満P,72,1331,5.4,5580,841621,0.7,1511372,63525747,2.4,-4.7,-3.0,-3.9,過剰,中
2026-01,太田店,17,20円超S,566,1331,42.5,495173,841621,58.8,19096959,63525747,30.1,16.3,-12.5,1.9,要確認,高
2026-01,太田店,17,5円S,90,1331,6.8,38022,841621,4.5,5357177,63525747,8.4,-2.2,1.7,-0.3,適正,低
2026-01,太田店,17,5円未満S,0,1331,0.0,0,841621,0.0,0,63525747,0.0,0.0,0.0,0.0,適正,低
2026-01,上越店,18,4円超P,359,1353,26.5,120986,578973,20.9,27536385,121520103,22.7,-5.6,-3.9,-4.8,過剰,中
2026-01,上越店,18,1円P,237,1353,17.5,42859,578973,7.4,8410160,121520103,6.9,-10.1,-10.6,-10.4,過剰,高
2026-01,上越店,18,1円未満P,78,1353,5.8,5207,578973,0.9,1630375,121520103,1.3,-4.9,-4.4,-4.6,過剰,中
2026-01,上越店,18,20円超S,599,1353,44.3,381095,578973,65.8,76979083,121520103,63.3,21.6,19.1,20.3,不足,高
2026-01,上越店,18,5円S,80,1353,5.9,28827,578973,5.0,6964100,121520103,5.7,-0.9,-0.2,-0.6,適正,低
2026-01,上越店,18,5円未満S,0,1353,0.0,0,578973,0.0,0,121520103,0.0,0.0,0.0,0.0,適正,低
